Order_ID,Order_Date,Customer_ID,Region,City,Store,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Payment_Method,Customer_Type,Salesperson
ORD-03919,2025-05-02,CUST-00365,East,Kolkata,Store C,Store,Home Appliances,Microwave,2,16222.29,10,3244.46,29200.12,21167.07,8033.05,UPI,New,SP-018
ORD-00840,2025-05-02,CUST-01221,West,Pune,Store B,Store,Home Appliances,Washing Machine,2,32463.93,20,12985.57,51942.29,43043.74,8898.55,Cash,New,SP-028
ORD-05495,2025-05-02,CUST-01462,East,Ranchi,Store A,Store,Home Appliances,Microwave,4,12610.92,15,7566.55,42877.13,35002.04,7875.09,Net Banking,New,SP-024
ORD-03357,2025-05-02,CUST-00912,Central,Raipur,Store A,Online,Grocery,Rice,2,1671.19,25,835.6,2506.78,1916.8,589.99,Cash,Returning,SP-028
ORD-00689,2025-05-02,CUST-00994,East,Bhubaneswar,Store F,Store,Electronics,Laptop,5,84650.62,25,105813.28,317439.82,270463.07,46976.76,Net Banking,Loyal,SP-026
ORD-09492,2025-05-02,CUST-00946,South,Chennai,Store B,Online,Home Appliances,Microwave,1,10949.17,5,547.46,10401.71,7218.63,3183.08,Debit Card,New,SP-021
ORD-05441,2025-05-02,CUST-00608,West,Pune,Store D,Store,Clothing,Jeans,2,1244.98,10,249.0,2240.96,1434.37,806.59,Net Banking,New,SP-019
ORD-04571,2025-05-02,CUST-02243,East,Bhubaneswar,Store B,Store,Electronics,Smartphone,4,21068.1,10,8427.24,75845.16,53328.45,22516.71,Net Banking,Returning,SP-030
ORD-06461,2025-05-02,CUST-02018,East,Bhubaneswar,Store A,Store,Electronics,Smartphone,4,37137.0,5,7427.4,141120.6,94842.45,46278.15,Cash,Returning,SP-027
ORD-03419,2025-05-02,CUST-00078,North,Delhi,Store C,Store,Grocery,Cooking Oil,2,272.95,10,54.59,491.31,367.05,124.26,Cash,Returning,SP-027
ORD-01365,2025-05-02,CUST-01240,South,Chennai,Store F,Store,Electronics,Smartphone,1,22335.28,15,3350.29,18984.99,12353.44,6631.55,Net Banking,Returning,SP-003
ORD-09964,2025-05-02,CUST-02328,East,Ranchi,Store D,Store,Clothing,T-Shirt,1,1656.56,20,331.31,1325.25,1158.09,167.16,UPI,New,SP-019
ORD-00009,2025-05-02,CUST-02361,South,Kochi,Store E,Store,Clothing,Jeans,2,1240.59,10,248.12,2233.06,1813.29,419.77,UPI,New,SP-003
ORD-02617,2025-05-02,CUST-01735,East,Patna,Store B,Online,Electronics,Smartwatch,1,11134.6,10,1113.46,10021.14,6884.72,3136.42,Credit Card,New,SP-020
ORD-00612,2025-05-02,CUST-01609,Central,Nagpur,Store B,Store,Electronics,Laptop,3,85254.78,10,25576.43,230187.91,195707.12,34480.79,Debit Card,Returning,SP-019
ORD-06632,2025-05-02,CUST-01281,South,Chennai,Store D,Store,Clothing,Dress,2,4052.37,10,810.47,7294.27,5449.4,1844.87,UPI,Returning,SP-004
ORD-08639,2025-05-02,CUST-00410,East,Bhubaneswar,Store E,Store,Home Appliances,Refrigerator,1,61987.2,15,9298.08,52689.12,38769.3,13919.82,UPI,New,SP-015
ORD-00592,2025-05-02,CUST-00600,South,Kochi,Store C,Store,Electronics,Laptop,1,68684.56,15,10302.68,58381.88,49558.96,8822.92,UPI,New,SP-008
ORD-07669,2025-05-02,CUST-00136,South,Bengaluru,Store C,Online,Home Appliances,Vacuum Cleaner,1,7213.62,5,360.68,6852.94,4665.2,2187.74,Net Banking,New,SP-022
ORD-06162,2025-05-02,CUST-01244,Central,Bhopal,Store D,Store,Grocery,Cooking Oil,2,524.31,0,0.0,1048.62,890.03,158.59,Debit Card,New,SP-017
ORD-07107,2025-05-02,CUST-01484,South,Kochi,Store C,Store,Home Appliances,Vacuum Cleaner,1,14248.21,10,1424.82,12823.39,8685.7,4137.69,Cash,Returning,SP-015
ORD-09089,2025-05-02,CUST-00213,East,Ranchi,Store A,Online,Electronics,Smartwatch,1,5918.85,5,295.94,5622.91,4644.89,978.02,Net Banking,Loyal,SP-015
ORD-05977,2025-05-02,CUST-01618,North,Jaipur,Store F,Store,Electronics,Smartphone,1,33934.29,15,5090.14,28844.15,22674.72,6169.42,Cash,Returning,SP-027
ORD-01837,2025-05-02,CUST-01607,West,Surat,Store F,Store,Home Appliances,Refrigerator,4,38170.4,20,30536.32,122145.28,81985.34,40159.94,Net Banking,Returning,SP-030
ORD-06751,2025-05-02,CUST-01515,East,Patna,Store B,Store,Electronics,Headphones,1,7256.0,10,725.6,6530.4,5056.28,1474.12,Net Banking,New,SP-023
ORD-00446,2025-05-02,CUST-00278,South,Bengaluru,Store D,Store,Home Appliances,Vacuum Cleaner,4,14833.86,25,14833.86,44501.58,37832.01,6669.57,Debit Card,New,SP-018
ORD-01877,2025-05-02,CUST-00259,West,Surat,Store E,Store,Grocery,Tea,2,135.72,25,67.86,203.58,132.04,71.54,UPI,New,SP-018
ORD-06377,2025-05-02,CUST-01699,North,Lucknow,Store D,Store,Electronics,Smartphone,1,19536.13,0,0.0,19536.13,17071.42,2464.71,Debit Card,New,SP-010
ORD-08854,2025-05-03,CUST-02327,West,Surat,Store C,Store,Grocery,Rice,5,608.42,10,304.21,2737.89,2387.1,350.79,Debit Card,New,SP-017
ORD-01591,2025-05-03,CUST-01778,Central,Bhopal,Store D,Online,Clothing,Shoes,1,3206.95,0,0.0,3206.95,2764.16,442.79,Cash,Returning,SP-027
ORD-03611,2025-05-03,CUST-00536,West,Pune,Store B,Store,Electronics,Smartphone,1,35975.88,10,3597.59,32378.29,27328.69,5049.6,UPI,New,SP-018
ORD-01093,2025-05-03,CUST-00862,Central,Nagpur,Store F,Store,Electronics,Laptop,1,82785.41,15,12417.81,70367.6,47588.95,22778.65,UPI,Returning,SP-002
ORD-04460,2025-05-03,CUST-00480,Central,Indore,Store B,Online,Clothing,Dress,2,2284.7,10,456.94,4112.46,3498.81,613.65,Cash,Returning,SP-004
ORD-09651,2025-05-03,CUST-01427,Central,Raipur,Store B,Store,Furniture,Bookshelf,1,9198.24,5,459.91,8738.33,6929.75,1808.58,UPI,Returning,SP-030
ORD-08144,2025-05-03,CUST-02348,South,Chennai,Store D,Store,Electronics,Headphones,1,1347.95,5,67.4,1280.55,964.88,315.67,Net Banking,New,SP-005
ORD-07823,2025-05-03,CUST-00956,West,Surat,Store D,Online,Electronics,Headphones,4,6440.79,0,0.0,25763.16,17193.61,8569.55,Net Banking,Returning,SP-004
ORD-09064,2025-05-03,CUST-00783,North,Jaipur,Store C,Online,Clothing,Shoes,1,1311.17,5,65.56,1245.61,875.99,369.62,Debit Card,New,SP-016
ORD-07925,2025-05-03,CUST-02075,East,Patna,Store E,Store,Electronics,Smartphone,2,36589.51,5,3658.95,69520.07,43566.51,25953.56,Net Banking,New,SP-007
ORD-07887,2025-05-03,CUST-02454,North,Delhi,Store E,Store,Furniture,Bed,1,39113.74,5,1955.69,37158.05,25089.41,12068.64,Net Banking,New,SP-029
ORD-00225,2025-05-03,CUST-01626,Central,Indore,Store A,Store,Clothing,Shoes,1,2856.05,5,142.8,2713.25,1952.47,760.78,Debit Card,Returning,SP-018
ORD-08693,2025-05-03,CUST-02003,East,Bhubaneswar,Store B,Store,Home Appliances,Air Conditioner,1,60276.24,10,6027.62,54248.62,39670.57,14578.05,Cash,New,SP-017
ORD-06559,2025-05-03,CUST-02025,South,Kochi,Store E,Store,Electronics,Tablet,1,33743.64,25,8435.91,25307.73,22100.3,3207.43,Cash,Loyal,SP-002
ORD-04176,2025-05-03,CUST-00874,South,Kochi,Store B,Store,Grocery,Cooking Oil,1,356.01,5,17.8,338.21,259.42,78.79,Debit Card,Loyal,SP-004
ORD-07061,2025-05-03,CUST-01045,North,Jaipur,Store F,Store,Clothing,Shoes,1,1599.79,5,79.99,1519.8,1122.34,397.46,Debit Card,New,SP-026
ORD-06040,2025-05-03,CUST-02181,Central,Bhopal,Store A,Online,Home Appliances,Microwave,1,13950.04,15,2092.51,11857.53,10292.29,1565.24,UPI,Returning,SP-014
ORD-07312,2025-05-03,CUST-00909,North,Chandigarh,Store A,Online,Home Appliances,Microwave,4,15185.32,20,12148.26,48593.02,36255.92,12337.11,Cash,New,SP-010
ORD-09131,2025-05-03,CUST-00092,West,Ahmedabad,Store D,Store,Electronics,Smartwatch,1,4177.8,0,0.0,4177.8,2659.21,1518.59,Cash,New,SP-027
ORD-01843,2025-05-03,CUST-00550,Central,Bhopal,Store D,Online,Grocery,Rice,4,953.63,10,381.45,3433.07,2681.46,751.61,Net Banking,New,SP-021
ORD-06148,2025-05-03,CUST-00908,Central,Raipur,Store A,Store,Home Appliances,Vacuum Cleaner,2,11680.76,15,3504.23,19857.29,17035.52,2821.78,UPI,New,SP-005
ORD-04683,2025-05-03,CUST-01621,Central,Indore,Store E,Online,Home Appliances,Air Conditioner,1,60736.33,0,0.0,60736.33,43648.34,17087.99,Cash,New,SP-013
ORD-05820,2025-05-03,CUST-02085,North,Lucknow,Store E,Store,Furniture,Office Chair,1,9308.06,15,1396.21,7911.85,6668.93,1242.92,UPI,Loyal,SP-002
ORD-03865,2025-05-04,CUST-01373,East,Bhubaneswar,Store C,Store,Clothing,Jeans,2,1374.54,20,549.82,2199.26,1720.06,479.21,Debit Card,Returning,SP-028
ORD-04262,2025-05-04,CUST-00548,North,Delhi,Store A,Online,Furniture,Office Chair,1,4040.53,0,0.0,4040.53,3436.0,604.53,UPI,New,SP-021
ORD-03131,2025-05-04,CUST-00036,West,Mumbai,Store F,Online,Clothing,Jeans,2,2720.44,5,272.04,5168.84,3868.7,1300.14,Debit Card,Returning,SP-027
ORD-02609,2025-05-04,CUST-02391,West,Surat,Store F,Store,Furniture,Study Table,5,8768.11,25,10960.14,32880.41,23124.9,9755.52,UPI,Returning,SP-005
ORD-02151,2025-05-04,CUST-01565,West,Mumbai,Store F,Store,Furniture,Bed,2,21778.47,5,2177.85,41379.09,30602.31,10776.78,Credit Card,New,SP-027
ORD-03423,2025-05-04,CUST-02104,West,Mumbai,Store C,Online,Clothing,Jacket,3,3011.86,0,0.0,9035.58,6799.81,2235.77,Cash,Returning,SP-027
ORD-02783,2025-05-04,CUST-01082,South,Hyderabad,Store E,Online,Electronics,Tablet,4,15775.25,0,0.0,63101.0,46872.07,16228.93,Debit Card,Returning,SP-012
ORD-00428,2025-05-04,CUST-02311,East,Kolkata,Store F,Online,Home Appliances,Refrigerator,5,63303.76,15,47477.82,269040.98,232027.78,37013.2,Net Banking,New,SP-008
ORD-07138,2025-05-04,CUST-00283,East,Ranchi,Store D,Store,Furniture,Bed,3,27252.39,20,16351.43,65405.74,46010.96,19394.77,UPI,Loyal,SP-002
ORD-05779,2025-05-04,CUST-00474,Central,Nagpur,Store F,Store,Grocery,Rice,2,1673.64,0,0.0,3347.28,2578.59,768.69,UPI,Loyal,SP-016
ORD-04708,2025-05-04,CUST-01736,North,Delhi,Store F,Online,Grocery,Beverages,2,127.98,10,25.6,230.36,179.12,51.24,Net Banking,New,SP-029
ORD-07433,2025-05-04,CUST-02179,North,Jaipur,Store C,Store,Clothing,T-Shirt,1,1377.22,10,137.72,1239.5,810.5,429.0,Credit Card,Loyal,SP-007
ORD-00236,2025-05-04,CUST-01796,East,Ranchi,Store B,Store,Grocery,Cooking Oil,4,593.82,10,237.53,2137.75,1581.3,556.46,Net Banking,Returning,SP-030
ORD-03071,2025-05-04,CUST-01612,West,Surat,Store B,Store,Clothing,Jeans,1,1721.66,10,172.17,1549.49,1113.31,436.19,Credit Card,New,SP-027
ORD-01603,2025-05-04,CUST-00467,Central,Bhopal,Store E,Online,Furniture,Bookshelf,2,10828.49,15,3248.55,18408.43,15848.42,2560.01,Credit Card,New,SP-029
ORD-09325,2025-05-04,CUST-00950,West,Pune,Store A,Online,Home Appliances,Refrigerator,2,40620.68,10,8124.14,73117.22,54364.59,18752.64,UPI,Returning,SP-022
ORD-04325,2025-05-04,CUST-00509,West,Surat,Store E,Store,Home Appliances,Washing Machine,2,37137.22,0,0.0,74274.44,47011.35,27263.09,Credit Card,Loyal,SP-003
ORD-09245,2025-05-04,CUST-00072,West,Ahmedabad,Store E,Online,Electronics,Smartwatch,5,3344.81,15,2508.61,14215.44,10481.82,3733.62,UPI,New,SP-024
ORD-05622,2025-05-04,CUST-01234,South,Kochi,Store E,Store,Grocery,Beverages,2,219.49,25,109.74,329.24,243.31,85.93,UPI,Returning,SP-005
ORD-02460,2025-05-04,CUST-02432,East,Bhubaneswar,Store A,Store,Clothing,Shoes,1,3970.95,25,992.74,2978.21,2101.67,876.54,UPI,Returning,SP-030
ORD-08012,2025-05-05,CUST-01669,East,Ranchi,Store F,Store,Electronics,Laptop,1,61324.25,25,15331.06,45993.19,31715.62,14277.56,UPI,Loyal,SP-030
ORD-02919,2025-05-05,CUST-01055,West,Ahmedabad,Store E,Store,Electronics,Laptop,2,51487.14,10,10297.43,92676.85,80173.29,12503.57,Cash,Returning,SP-010
ORD-07866,2025-05-05,CUST-02345,South,Hyderabad,Store C,Store,Electronics,Tablet,2,12435.54,5,1243.55,23627.53,15515.56,8111.97,Cash,New,SP-018
ORD-05482,2025-05-05,CUST-00092,South,Hyderabad,Store F,Store,Furniture,Bed,1,28167.17,5,1408.36,26758.81,21643.79,5115.02,UPI,Returning,SP-010
ORD-08009,2025-05-05,CUST-00285,West,Surat,Store E,Store,Home Appliances,Washing Machine,1,52046.29,25,13011.57,39034.72,34275.74,4758.98,Cash,Returning,SP-005
ORD-05539,2025-05-05,CUST-00749,West,Ahmedabad,Store D,Store,Clothing,T-Shirt,1,694.31,10,69.43,624.88,413.57,211.31,UPI,Returning,SP-006
ORD-05008,2025-05-05,CUST-00721,North,Chandigarh,Store C,Store,Home Appliances,Vacuum Cleaner,3,13488.74,15,6069.93,34396.29,27847.84,6548.45,Net Banking,Returning,SP-012
ORD-06796,2025-05-05,CUST-01726,South,Bengaluru,Store E,Online,Clothing,Shoes,2,5338.19,5,533.82,10142.56,6365.32,3777.24,Debit Card,Returning,SP-012
ORD-03420,2025-05-05,CUST-01138,North,Lucknow,Store F,Store,Home Appliances,Vacuum Cleaner,3,11154.35,25,8365.76,25097.29,18940.31,6156.98,Cash,Returning,SP-025
ORD-06671,2025-05-05,CUST-02408,South,Kochi,Store D,Store,Clothing,Jeans,1,1398.22,15,209.73,1188.49,1005.81,182.67,Net Banking,Returning,SP-024
ORD-03460,2025-05-05,CUST-01501,West,Mumbai,Store F,Store,Grocery,Snacks,2,215.78,5,21.58,409.98,315.39,94.59,Credit Card,New,SP-022
ORD-09375,2025-05-05,CUST-00546,West,Mumbai,Store D,Online,Electronics,Headphones,2,2383.77,20,953.51,3814.03,2938.81,875.22,Debit Card,Loyal,SP-008
ORD-03416,2025-05-05,CUST-01315,Central,Bhopal,Store F,Online,Furniture,Bed,1,49999.13,15,7499.87,42499.26,33803.78,8695.48,Net Banking,New,SP-026
ORD-09870,2025-05-05,CUST-01942,Central,Indore,Store A,Online,Furniture,Office Chair,1,7824.11,5,391.21,7432.9,5303.25,2129.65,Cash,New,SP-012
ORD-04850,2025-05-05,CUST-01006,West,Surat,Store E,Store,Home Appliances,Microwave,1,9760.03,5,488.0,9272.03,7833.21,1438.81,Debit Card,New,SP-027
ORD-07129,2025-05-05,CUST-01790,North,Delhi,Store D,Store,Grocery,Cooking Oil,1,795.44,5,39.77,755.67,546.55,209.12,Net Banking,New,SP-009
ORD-02208,2025-05-05,CUST-01954,West,Pune,Store C,Online,Furniture,Study Table,3,10429.49,10,3128.85,28159.62,20428.21,7731.42,Cash,Returning,SP-014
ORD-01932,2025-05-05,CUST-00898,North,Delhi,Store C,Store,Home Appliances,Washing Machine,4,36390.0,10,14556.0,131004.0,104318.57,26685.43,UPI,New,SP-003
ORD-09529,2025-05-05,CUST-01233,Central,Indore,Store F,Online,Electronics,Tablet,2,23011.8,5,2301.18,43722.42,27738.38,15984.04,UPI,Loyal,SP-015
ORD-03970,2025-05-05,CUST-02147,North,Lucknow,Store C,Store,Clothing,Jacket,3,3850.64,15,1732.79,9819.13,6819.17,2999.97,Debit Card,Returning,SP-011
ORD-00400,2025-05-05,CUST-00848,East,Kolkata,Store B,Store,Grocery,Rice,2,1660.94,25,830.47,2491.41,1877.83,613.58,Debit Card,Loyal,SP-010
ORD-05791,2025-05-05,CUST-00823,South,Bengaluru,Store D,Online,Electronics,Laptop,3,84651.67,10,25395.5,228559.51,185796.68,42762.83,Credit Card,New,SP-009
ORD-01061,2025-05-05,CUST-02058,South,Hyderabad,Store E,Store,Furniture,Sofa,2,35267.39,5,3526.74,67008.04,42237.8,24770.24,Cash,Returning,SP-029
ORD-03155,2025-05-05,CUST-01656,West,Mumbai,Store C,Online,Clothing,T-Shirt,3,1741.56,20,1044.94,4179.74,3332.98,846.77,Credit Card,Returning,SP-021
ORD-09559,2025-05-05,CUST-00604,East,Kolkata,Store B,Store,Clothing,Jacket,2,5350.09,5,535.01,10165.17,8651.7,1513.47,Debit Card,Returning,SP-003
ORD-02254,2025-05-05,CUST-01534,Central,Nagpur,Store F,Online,Home Appliances,Refrigerator,2,59957.51,5,5995.75,113919.27,71635.21,42284.06,UPI,New,SP-016
ORD-04265,2025-05-06,CUST-00171,West,Mumbai,Store D,Store,Grocery,Rice,2,1606.9,0,0.0,3213.8,2505.43,708.37,UPI,Loyal,SP-008
ORD-07899,2025-05-06,CUST-01668,North,Jaipur,Store D,Store,Electronics,Smartwatch,3,10038.99,10,3011.7,27105.27,21913.98,5191.29,UPI,Loyal,SP-017
ORD-04569,2025-05-06,CUST-01512,Central,Indore,Store C,Store,Grocery,Tea,2,120.84,0,0.0,241.68,210.44,31.24,UPI,Loyal,SP-026
ORD-06866,2025-05-06,CUST-02315,West,Surat,Store B,Online,Grocery,Cooking Oil,1,719.77,10,71.98,647.79,545.86,101.94,UPI,Returning,SP-011
ORD-02627,2025-05-06,CUST-00951,South,Chennai,Store E,Store,Home Appliances,Vacuum Cleaner,5,5684.6,20,5684.6,22738.4,14587.13,8151.27,UPI,Returning,SP-004
ORD-00913,2025-05-06,CUST-01650,South,Hyderabad,Store A,Store,Clothing,Jacket,2,3093.99,15,928.2,5259.78,4548.32,711.46,Net Banking,Loyal,SP-020
ORD-00644,2025-05-06,CUST-00193,South,Kochi,Store A,Store,Home Appliances,Washing Machine,1,39850.35,10,3985.04,35865.32,30761.48,5103.84,UPI,Returning,SP-012
ORD-00639,2025-05-06,CUST-01136,East,Ranchi,Store F,Online,Electronics,Laptop,2,71611.74,15,21483.52,121739.96,99469.31,22270.64,Net Banking,Loyal,SP-026
ORD-09522,2025-05-06,CUST-02378,South,Kochi,Store D,Store,Home Appliances,Washing Machine,2,33283.05,15,9984.92,56581.19,37660.21,18920.97,UPI,Loyal,SP-025
ORD-03390,2025-05-06,CUST-01817,West,Pune,Store B,Store,Clothing,Jacket,1,5157.84,10,515.78,4642.06,3771.65,870.41,Debit Card,Returning,SP-002
ORD-06273,2025-05-06,CUST-02070,Central,Bhopal,Store C,Store,Home Appliances,Vacuum Cleaner,5,8316.45,0,0.0,41582.25,27746.92,13835.33,UPI,New,SP-023
ORD-06744,2025-05-06,CUST-01140,West,Surat,Store D,Store,Clothing,Shoes,2,4852.15,10,970.43,8733.87,6396.39,2337.48,Credit Card,Loyal,SP-002
ORD-03556,2025-05-06,CUST-01856,West,Ahmedabad,Store F,Store,Furniture,Study Table,1,15115.75,10,1511.58,13604.18,11056.88,2547.29,Cash,New,SP-009
ORD-06358,2025-05-06,CUST-02366,Central,Indore,Store F,Store,Electronics,Smartphone,2,32376.91,20,12950.76,51803.06,34334.59,17468.46,Cash,New,SP-023
ORD-00451,2025-05-06,CUST-01986,Central,Raipur,Store A,Store,Clothing,T-Shirt,1,1447.28,0,0.0,1447.28,995.06,452.22,UPI,Returning,SP-020
ORD-02816,2025-05-06,CUST-01603,North,Lucknow,Store C,Store,Clothing,Shoes,1,2363.52,20,472.7,1890.82,1240.56,650.25,Net Banking,Loyal,SP-027
ORD-02040,2025-05-06,CUST-01318,West,Ahmedabad,Store D,Store,Grocery,Rice,1,1069.95,10,107.0,962.96,720.46,242.5,UPI,New,SP-006
ORD-02028,2025-05-06,CUST-00394,Central,Nagpur,Store D,Online,Clothing,Jeans,1,2323.09,20,464.62,1858.47,1565.47,293.0,Credit Card,Returning,SP-013
ORD-04991,2025-05-06,CUST-01677,North,Lucknow,Store E,Store,Electronics,Tablet,1,25679.95,10,2568.0,23111.96,19168.02,3943.94,Debit Card,New,SP-026
ORD-03840,2025-05-06,CUST-00121,Central,Nagpur,Store A,Store,Furniture,Bed,2,20230.88,10,4046.18,36415.58,29004.52,7411.07,Cash,Returning,SP-002
ORD-00214,2025-05-06,CUST-02474,East,Patna,Store D,Store,Electronics,Smartphone,2,33299.97,10,6659.99,59939.95,50046.81,9893.14,Net Banking,Returning,SP-026
ORD-08212,2025-05-06,CUST-01608,Central,Bhopal,Store B,Online,Grocery,Rice,2,1342.93,5,134.29,2551.57,1649.22,902.34,UPI,Returning,SP-008
ORD-04194,2025-05-06,CUST-00941,East,Ranchi,Store C,Online,Electronics,Headphones,3,1281.81,5,192.27,3653.16,2436.7,1216.46,Credit Card,Loyal,SP-012
ORD-05668,2025-05-06,CUST-01625,North,Chandigarh,Store A,Store,Electronics,Smartphone,1,23837.98,10,2383.8,21454.18,14151.97,7302.21,Cash,Loyal,SP-013
ORD-08260,2025-05-06,CUST-01301,East,Ranchi,Store B,Store,Clothing,Jeans,1,2874.81,15,431.22,2443.59,1822.43,621.16,Net Banking,Returning,SP-009
ORD-03434,2025-05-06,CUST-01265,East,Ranchi,Store E,Store,Furniture,Sofa,3,60616.0,0,0.0,181848.0,136391.73,45456.27,Cash,New,SP-017
ORD-00819,2025-05-06,CUST-02343,East,Bhubaneswar,Store C,Store,Grocery,Cooking Oil,1,603.09,0,0.0,603.09,526.1,76.99,Credit Card,Returning,SP-014
ORD-06263,2025-05-06,CUST-01240,South,Hyderabad,Store E,Online,Home Appliances,Air Conditioner,1,42100.94,0,0.0,42100.94,29365.23,12735.71,Credit Card,Returning,SP-002
ORD-06513,2025-05-06,CUST-00738,East,Bhubaneswar,Store D,Store,Furniture,Bookshelf,1,12887.92,5,644.4,12243.52,8892.54,3350.99,Debit Card,Returning,SP-001
ORD-07291,2025-05-07,CUST-01292,West,Mumbai,Store F,Store,Electronics,Laptop,1,54414.33,5,2720.72,51693.61,40652.64,11040.98,Cash,Loyal,SP-022
ORD-09608,2025-05-07,CUST-01893,North,Delhi,Store C,Online,Clothing,T-Shirt,2,1786.43,20,714.57,2858.29,2404.99,453.3,Cash,Loyal,SP-018
ORD-01866,2025-05-07,CUST-02254,East,Ranchi,Store D,Store,Electronics,Smartphone,2,29141.07,10,5828.21,52453.93,42249.81,10204.12,Credit Card,Returning,SP-003
ORD-04431,2025-05-07,CUST-01753,West,Surat,Store A,Online,Home Appliances,Washing Machine,2,29756.31,15,8926.89,50585.73,40644.46,9941.27,Credit Card,Returning,SP-021
ORD-02865,2025-05-07,CUST-02212,South,Kochi,Store D,Online,Electronics,Smartphone,1,18631.97,5,931.6,17700.37,14345.21,3355.16,Cash,Returning,SP-012
ORD-03273,2025-05-07,CUST-00672,West,Pune,Store C,Store,Home Appliances,Washing Machine,1,25812.75,20,5162.55,20650.2,16514.16,4136.04,Cash,Loyal,SP-020
ORD-03303,2025-05-07,CUST-01731,West,Mumbai,Store C,Store,Grocery,Cooking Oil,1,179.49,10,17.95,161.54,140.33,21.22,Cash,Returning,SP-020
ORD-04394,2025-05-07,CUST-01685,North,Lucknow,Store A,Online,Electronics,Smartwatch,1,3594.75,0,0.0,3594.75,2549.71,1045.04,Cash,Returning,SP-012
ORD-00443,2025-05-07,CUST-02289,West,Surat,Store C,Store,Electronics,Smartwatch,2,9911.59,5,991.16,18832.02,13534.89,5297.13,Net Banking,Loyal,SP-010
ORD-06268,2025-05-07,CUST-01170,East,Ranchi,Store A,Store,Home Appliances,Air Conditioner,2,54648.67,5,5464.87,103832.47,71918.87,31913.61,Credit Card,Returning,SP-028
ORD-00883,2025-05-07,CUST-02208,East,Kolkata,Store E,Store,Clothing,T-Shirt,1,744.91,10,74.49,670.42,438.46,231.96,Cash,Returning,SP-029
ORD-08454,2025-05-07,CUST-01033,West,Ahmedabad,Store C,Online,Electronics,Laptop,3,47757.62,10,14327.29,128945.57,85711.7,43233.87,UPI,Returning,SP-025
ORD-06887,2025-05-07,CUST-01853,Central,Bhopal,Store F,Store,Home Appliances,Vacuum Cleaner,1,11171.1,10,1117.11,10053.99,8003.13,2050.86,Credit Card,Returning,SP-012
ORD-08803,2025-05-07,CUST-02431,South,Bengaluru,Store E,Store,Electronics,Tablet,3,12108.91,10,3632.67,32694.06,24296.34,8397.72,Cash,Returning,SP-001
ORD-07270,2025-05-07,CUST-00160,West,Mumbai,Store C,Store,Grocery,Cooking Oil,1,443.99,0,0.0,443.99,293.33,150.66,Cash,New,SP-021
ORD-09274,2025-05-07,CUST-02430,North,Lucknow,Store D,Online,Electronics,Smartphone,1,22665.36,5,1133.27,21532.09,16553.7,4978.4,Net Banking,Returning,SP-020
ORD-05125,2025-05-07,CUST-00104,Central,Nagpur,Store E,Store,Electronics,Smartphone,3,28987.85,15,13044.53,73919.02,63684.91,10234.11,Net Banking,New,SP-004
ORD-04584,2025-05-07,CUST-01754,West,Surat,Store E,Online,Home Appliances,Microwave,1,17230.06,25,4307.52,12922.55,9343.61,3578.94,Net Banking,Returning,SP-011
ORD-03589,2025-05-07,CUST-01704,North,Chandigarh,Store D,Store,Clothing,Dress,4,1682.0,15,1009.2,5718.8,3548.04,2170.76,Cash,New,SP-030
ORD-07538,2025-05-07,CUST-02403,Central,Raipur,Store D,Store,Clothing,Shoes,2,4055.4,20,1622.16,6488.64,4879.04,1609.6,Net Banking,New,SP-014
ORD-03347,2025-05-07,CUST-00383,Central,Indore,Store C,Store,Home Appliances,Air Conditioner,1,38671.5,25,9667.88,29003.62,20719.19,8284.44,Cash,Loyal,SP-010
ORD-01148,2025-05-07,CUST-01120,West,Mumbai,Store A,Online,Clothing,Jacket,1,4048.0,20,809.6,3238.4,2249.66,988.74,Net Banking,Loyal,SP-030
ORD-07514,2025-05-07,CUST-00167,North,Chandigarh,Store C,Store,Furniture,Study Table,2,13534.29,20,5413.72,21654.86,13943.53,7711.34,Cash,Returning,SP-025
